Interacao, Erro Quadratico Medio
1157, 0.04023047536611557
1158, 0.040347930043935776
1159, 0.04038973152637482
1160, 0.04048841819167137
1161, 0.04036131873726845
1162, 0.040439214557409286
1163, 0.040428657084703445
1164, 0.040307797491550446
1165, 0.04026301950216293
1166, 0.040205538272857666
1167, 0.04027140885591507
1168, 0.04028770327568054
1169, 0.04027600958943367
1170, 0.040231186896562576
1171, 0.040159620344638824
1172, 0.040144357830286026
1173, 0.04032115638256073
1174, 0.0402270145714283
1175, 0.04022775962948799
1176, 0.040184661746025085
1177, 0.04033968597650528
1178, 0.04041499271988869
1179, 0.040447212755680084
1180, 0.04048291593790054
1181, 0.040501415729522705
1182, 0.040455032140016556
1183, 0.04070001468062401
1184, 0.04083501175045967
1185, 0.04077553749084473
1186, 0.04080637916922569
1187, 0.04080793634057045
1188, 0.04080173000693321
1189, 0.040843285620212555
1190, 0.040875956416130066
1191, 0.04093976318836212
1192, 0.040870655328035355
1193, 0.04082895815372467
1194, 0.040821947157382965
1195, 0.040793921798467636
1196, 0.04072357714176178
1197, 0.04061383381485939
1198, 0.040518082678318024
1199, 0.04044685140252113
1200, 0.012835601344704628
1201, 0.012300649657845497
1202, 0.024534005671739578
1203, 0.01929512619972229
1204, 0.026440201327204704
1205, 0.026266485452651978
1206, 0.027152175083756447
1207, 0.028060609474778175
1208, 0.026991184800863266
1209, 0.02597896382212639
1210, 0.02612455189228058
1211, 0.02521713636815548
1212, 0.02505473420023918
1213, 0.024140020832419395
1214, 0.025766976177692413
1215, 0.02469775639474392
1216, 0.024641213938593864
1217, 0.02571117877960205
1218, 0.02546980418264866
1219, 0.024363061413168907
1220, 0.024328315630555153
1221, 0.02445058710873127
1222, 0.024245331063866615
1223, 0.0246403981000185
1224, 0.025403963401913643
1225, 0.025689570233225822
1226, 0.025017304345965385
1227, 0.024447740986943245
1228, 0.024449991062283516
1229, 0.02385396882891655
1230, 0.024366533383727074
1231, 0.024051429703831673
1232, 0.024678491055965424
1233, 0.024796733632683754
1234, 0.024293212220072746
1235, 0.024311106652021408
1236, 0.02421429753303528
1237, 0.025635594502091408
1238, 0.02651507966220379
1239, 0.026299795135855675
1240, 0.025897547602653503
1241, 0.025586318224668503
1242, 0.025689268484711647
1243, 0.026151739060878754
1244, 0.026155637577176094
1245, 0.025946639478206635
1246, 0.02561083436012268
1247, 0.02565886825323105
1248, 0.026022324338555336
1249, 0.025628292933106422
1250, 0.025894397869706154
1251, 0.025701511651277542
1252, 0.026786470785737038
1253, 0.026928264647722244
1254, 0.02655954286456108
1255, 0.026567330583930016
1256, 0.02702769823372364
1257, 0.02691810391843319
1258, 0.027075374498963356
1259, 0.02708433009684086
1260, 0.027199581265449524
1261, 0.026955751702189445
1262, 0.026770392432808876
1263, 0.026812057942152023
1264, 0.026747068390250206
1265, 0.026717670261859894
1266, 0.02658693678677082
1267, 0.02652173861861229
1268, 0.027215072885155678
1269, 0.02774553745985031
1270, 0.027627520263195038
1271, 0.027442773804068565
1272, 0.027379650622606277
1273, 0.027331558987498283
1274, 0.027200836688280106
1275, 0.026937928050756454
1276, 0.02665271796286106
1277, 0.026787789538502693
1278, 0.027171393856406212
1279, 0.027249818667769432
1280, 0.02733193337917328
1281, 0.027583857998251915
1282, 0.027851663529872894
1283, 0.02786201797425747
1284, 0.027725785970687866
1285, 0.027537476271390915
1286, 0.027470536530017853
1287, 0.02752426452934742
1288, 0.027325909584760666
1289, 0.02735346555709839
1290, 0.02717253565788269
1291, 0.027192123234272003
1292, 0.027150889858603477
1293, 0.027228204533457756
1294, 0.027005041018128395
1295, 0.02691793441772461
1296, 0.026867929846048355
1297, 0.026978906244039536
1298, 0.026908958330750465
1299, 0.026993481442332268
1300, 0.02699490636587143
1301, 0.02703898958861828
1302, 0.02706875093281269
1303, 0.026921527460217476
1304, 0.026828669011592865
1305, 0.026593927294015884
1306, 0.02658514492213726
1307, 0.026456790044903755
1308, 0.02635420486330986
1309, 0.026354718953371048
1310, 0.026320165023207664
1311, 0.02622278407216072
1312, 0.026076417416334152
1313, 0.025996781885623932
1314, 0.026082580909132957
1315, 0.026609843596816063
1316, 0.026474496349692345
1317, 0.026431044563651085
1318, 0.026450295001268387
1319, 0.026412520557641983
1320, 0.026303637772798538
1321, 0.02625536359846592
1322, 0.026411499828100204
1323, 0.026418104767799377
1324, 0.02742624841630459
1325, 0.027612747624516487
1326, 0.027460023760795593
1327, 0.02763056755065918
1328, 0.028023624792695045
1329, 0.028239905834197998
1330, 0.02812824212014675
1331, 0.028163352981209755
1332, 0.02861904911696911
1333, 0.02854338474571705
1334, 0.028588460758328438
1335, 0.02851085737347603
1336, 0.028684671968221664
1337, 0.028939712792634964
1338, 0.02899622544646263
1339, 0.028937431052327156
1340, 0.029292510822415352
1341, 0.029145319014787674
1342, 0.02949819155037403
1343, 0.029592394828796387
1344, 0.02970392256975174
1345, 0.02953948825597763
1346, 0.029555082321166992
1347, 0.02972147986292839
1348, 0.029614156112074852
1349, 0.029539871960878372
1350, 0.029442477971315384
1351, 0.02928333356976509
1352, 0.02912367321550846
1353, 0.02937801368534565
1354, 0.02931167744100094
1355, 0.029319047927856445
1356, 0.029151152819395065
1357, 0.02903246507048607
1358, 0.029118584468960762
1359, 0.029406452551484108
1360, 0.02927117981016636
1361, 0.029468562453985214
1362, 0.02943488210439682
1363, 0.029668372124433517
1364, 0.029672469943761826
1365, 0.029643172398209572
1366, 0.029489774256944656
1367, 0.029449928551912308
1368, 0.02959984727203846
1369, 0.029467182233929634
1370, 0.02933456562459469
1371, 0.029486406594514847
1372, 0.02944083698093891
1373, 0.029362089931964874
1374, 0.02924896962940693
1375, 0.029147977009415627
1376, 0.029073527082800865
1377, 0.02906668931245804
1378, 0.029073551297187805
1379, 0.028973348438739777
1380, 0.029100866988301277
1381, 0.028969867154955864
1382, 0.029042011126875877
1383, 0.02900460921227932
1384, 0.029239270836114883
1385, 0.029283864423632622
1386, 0.02957051247358322
1387, 0.02960176207125187
1388, 0.02962392009794712
1389, 0.029567010700702667
1390, 0.029816312715411186
1391, 0.02975124679505825
1392, 0.029643991962075233
1393, 0.029550503939390182
1394, 0.02956482023000717
1395, 0.029688574373722076
1396, 0.02980150282382965
1397, 0.03004470281302929
1398, 0.02999057248234749
1399, 0.029894836246967316
1400, 0.02986079454421997
1401, 0.029901981353759766
1402, 0.02992206998169422
1403, 0.03005274385213852
1404, 0.030172649770975113
1405, 0.030080845579504967
1406, 0.030042141675949097
1407, 0.030004648491740227
1408, 0.030144795775413513
1409, 0.030411912128329277
1410, 0.030583053827285767
1411, 0.030518721789121628
1412, 0.030513374134898186
1413, 0.030598066747188568
1414, 0.030606180429458618
1415, 0.030637817457318306
1416, 0.030548928305506706
1417, 0.030456168577075005
1418, 0.030431058257818222
1419, 0.030556876212358475
1420, 0.030465183779597282
1421, 0.03046056441962719
1422, 0.030481697991490364
1423, 0.030489033088088036
1424, 0.030518975108861923
1425, 0.03048337623476982
1426, 0.030759379267692566
1427, 0.030670998618006706
1428, 0.030709940940141678
1429, 0.030667046085000038
1430, 0.030669886618852615
1431, 0.030746977776288986
1432, 0.03075062483549118
1433, 0.03068465180695057
1434, 0.030655955895781517
1435, 0.030590450391173363
1436, 0.030623776838183403
1437, 0.030560821294784546
1438, 0.030764944851398468
1439, 0.03073280118405819
1440, 0.03065197542309761
1441, 0.030601628124713898
1442, 0.030748095363378525
1443, 0.030752643942832947
1444, 0.030873313546180725
1445, 0.03081335499882698
1446, 0.03083568997681141
1447, 0.030859889462590218
1448, 0.03081943467259407
1449, 0.03079615905880928
1450, 0.03071127086877823
1451, 0.03066948987543583
1452, 0.030707869678735733
1453, 0.030669989064335823
1454, 0.030619146302342415
1455, 0.03055526688694954
1456, 0.030622130259871483
1457, 0.030549990013241768
1458, 0.030784381553530693
1459, 0.031035427004098892
1460, 0.031127043068408966
1461, 0.03110341541469097
1462, 0.031157301738858223
1463, 0.031073767691850662
1464, 0.031021907925605774
1465, 0.03112679347395897
1466, 0.031182369217276573
1467, 0.03114514797925949
1468, 0.031154373660683632
1469, 0.03117237240076065
1470, 0.03113219328224659
1471, 0.03107915259897709
1472, 0.031053826212882996
1473, 0.03102116473019123
1474, 0.03101658634841442
1475, 0.030984092503786087
1476, 0.03097480908036232
1477, 0.03111506998538971
1478, 0.031097253784537315
1479, 0.031118251383304596
1480, 0.031132837757468224
1481, 0.03127043694257736
1482, 0.03126922622323036
1483, 0.03131645917892456
1484, 0.031324438750743866
1485, 0.03125065937638283
1486, 0.03127226233482361
1487, 0.031220924109220505
1488, 0.03126212954521179
1489, 0.03126438334584236
1490, 0.031449366360902786
1491, 0.03158089891076088
1492, 0.031616657972335815
1493, 0.031528644263744354
1494, 0.03163537010550499
1495, 0.03162301704287529
1496, 0.03166048601269722
1497, 0.03172606602311134
1498, 0.03167947381734848
1499, 0.03161095082759857
