Interação, Acurácia, Erro Quadrático médio
111, 0.8571428571428571, 0.8376458817112803
112, 0.8571428571428571, 0.8370093096004178
113, 0.8571428571428571, 0.8369036785181091
114, 0.8571428571428571, 0.8370797797051543
115, 0.8571428571428571, 0.8361703127480795
116, 0.8571428571428571, 0.8365500092404484
117, 0.8571428571428571, 0.8369021725091534
118, 0.8571428571428571, 0.8366505282336443
119, 0.8571428571428571, 0.8370451209373264
120, 0.8571428571428571, 0.8368097295828479
121, 0.8571428571428571, 0.8372800745398512
122, 0.8571428571428571, 0.8371564060334067
123, 0.8571428571428571, 0.8365486193827409
124, 0.8571428571428571, 0.8357123056625071
125, 0.8571428571428571, 0.835892468088021
126, 0.8571428571428571, 0.8356610598238573
127, 0.8571428571428571, 0.8361350015623408
128, 0.8571428571428571, 0.8359488971866907
129, 0.8571428571428571, 0.8362164297177885
130, 0.8571428571428571, 0.8362357313454684
131, 0.8571428571428571, 0.8367884045711539
132, 0.8571428571428571, 0.8367678183083234
133, 0.8571428571428571, 0.83452472952998
134, 0.8571428571428571, 0.8347140542497697
135, 0.8571428571428571, 0.8346656401092286
136, 0.8571428571428571, 0.8350413198063994
137, 0.8571428571428571, 0.8357566785409648
138, 0.8571428571428571, 0.835122190330412
139, 0.8571428571428571, 0.8353192597469923
140, 0.8571428571428571, 0.835211737695929
141, 0.8571428571428571, 0.8352048504916247
142, 0.8571428571428571, 0.8357286414395226
143, 0.8571428571428571, 0.8357780599487524
144, 0.8571428571428571, 0.8344552913549608
145, 0.8571428571428571, 0.8341414519639778
146, 0.8571428571428571, 0.8345514832808048
147, 0.8571428571428571, 0.8343850617494678
148, 0.8571428571428571, 0.8343405470385298
149, 0.8571428571428571, 0.8345668765859767
150, 0.8571428571428571, 0.8347824527143214
151, 0.8571428571428571, 0.8343775639157811
152, 0.8571428571428571, 0.8343045457930144
153, 0.8571428571428571, 0.8344953828726661
154, 0.8571428571428571, 0.8344459709913968
155, 0.8571428571428571, 0.8328321519892893
156, 0.8571428571428571, 0.8330696273379475
157, 0.8571428571428571, 0.8333245464680639
158, 0.8571428571428571, 0.833613212690629
159, 0.8571428571428571, 0.8331158898320877
160, 0.8571428571428571, 0.8332696742584137
161, 0.8571428571428571, 0.8335813437824616
162, 0.8571428571428571, 0.8338343740255981
163, 0.8571428571428571, 0.8340528518281369
164, 0.8571428571428571, 0.833883119100505
165, 0.8571428571428571, 0.8326970886610768
166, 0.8571428571428571, 0.8331287797856133
167, 0.8571428571428571, 0.8328704426565674
168, 0.8571428571428571, 0.8333477901030709
169, 0.8571428571428571, 0.8337815399197498
170, 0.8571428571428571, 0.8343078463944483
171, 0.8571428571428571, 0.8350633106929026
172, 0.8571428571428571, 0.8342275523088851
173, 0.8571428571428571, 0.8354138103627229
174, 0.8571428571428571, 0.8373127900573264
175, 0.8571428571428571, 0.8392121627072024
176, 0.9047619047619048, 0.8391898381166631
177, 0.9523809523809523, 0.6054238497619133
178, 1.0, 0.3476284362511838
179, 1.0, 0.33465175841012107
180, 1.0, 0.32546086896545684
181, 1.0, 0.31959780091404266
182, 1.0, 0.3158325178792089
183, 1.0, 0.3134661108780068
184, 1.0, 0.3132702996408459
185, 1.0, 0.31458367652398894
186, 1.0, 0.3158196846367431
187, 1.0, 0.3171452245878437
188, 1.0, 0.3187731081713712
189, 1.0, 0.32018757750772336
190, 1.0, 0.3205590888457213
191, 1.0, 0.31948720693556976
192, 1.0, 0.32067821406657343
193, 1.0, 0.31964220273542787
194, 1.0, 0.31932075585574815
195, 1.0, 0.3182944687314891
196, 1.0, 0.3192347300865901
197, 1.0, 0.3204038795434391
198, 1.0, 0.31969132131993316
199, 1.0, 0.32079974155048
200, 1.0, 0.31864381906959965
201, 1.0, 0.3195094835803666
202, 1.0, 0.32119174572639053
203, 1.0, 0.3185893196384431
204, 1.0, 0.3201867980026892
205, 1.0, 0.3179431195334943
206, 1.0, 0.3194108548634115
207, 1.0, 0.32090459476419364
208, 1.0, 0.31827182840740814
209, 1.0, 0.3196670831821466
210, 1.0, 0.32070675023288153
211, 1.0, 0.32174980220024746
212, 1.0, 0.3219907363737714
